fecha,agente,cat,componente,de_hrs,a_hrs,descripcion
2013-06-10,COBEE,G,Sistema Zongo,10:00,24:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-06-11,COBEE,G,Sistema Zongo,02:00,06:00,Aportes laterales mayores a lo previsto en valle de Zongo.
2013-06-12,COBEE,G,Sistema Zongo,00:00,06:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-12,COBEE,G,Sistema Zongo,19:00,24:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-13,COBEE,G,Sistema Zongo,00:00,18:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-13,COBEE,G,Sistema Miguillas,09:00,14:00,Aportes laterales de agua mayores a lo previsto en valle de Miguillas.
2013-06-13,COBEE,G,Sistema Zongo,20:00,24:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-14,HB,G,Sistema Taquesi,00:00,04:00,Aportes laterales de agua mayores a lo previsto.
2013-06-14,COBEE,G,Sistema Miguillas,00:00,16:00,Aportes laterales de agua mayores a lo previsto.
2013-06-14,COBEE,G,Sistema Zongo,00:00,18:00,Aportes laterales de agua mayores a lo previsto.
2013-06-14,HB,G,Sistema Taquesi,21:00,24:00,Aportes laterales de agua mayores a lo previsto.
2013-06-15,HB,G,Sistema Taquesi,00:00,02:00,Aportes laterales de agua mayores a lo previsto
2013-06-15,COBEE,G,Sistema Zongo,02:00,09:00,Aportes laterales de agua mayores a lo previsto
2013-06-15,HB,G,Sistema Taquesi,09:00,12:00,Aportes laterales de agua mayores a lo previsto
2013-06-15,COBEE,G,Sistema Zongo,13:00,16:00,Aportes laterales de agua mayores a lo previsto
2013-06-15,HB,G,Sistema Taquesi,21:00,24:00,Aportes laterales de agua mayores a lo previsto
2013-06-17,CRE,D,Área Oriental.,08:00,24:00,Menor demanda a la prevista.
2013-06-19,VHE,,,00:00,00:00,
2013-06-20,COBEE,G,Sistema Zongo,10:00,17:00,Aportes laterales de agua mayores a lo previsto.
2013-06-20,COBEE,G,Sistema Miguillas,10:00,17:00,Aportes laterales de agua mayores a lo previsto.
2013-06-20,COBEE,G,Sistema Miguillas,21:00,24:00,Aportes laterales de agua mayores a lo previsto.
2013-06-20,COBEE,G,Sistema Zongo,21:00,24:00,Aportes laterales de agua mayores a lo previsto.
2013-06-21,COBEE,G,Sistema Miguillas,00:30,18:00,Aportes laterales mayores a lo previstoen el Valle de Miguillas.
2013-06-21,COBEE,G,Sistema Zongo,00:30,18:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-06-21,COBEE,G,Sistema Miguillas,21:00,22:00,Aportes laterales mayores a lo previstoen el Valle de Miguillas.
2013-06-21,COBEE,G,Sistema Zongo,21:00,24:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-06-22,COBEE,G,Sistema Zongo,00:00,06:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-22,COBEE,G,Sistema Zongo,09:00,17:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-23,COBEE,G,Sistema Miguillas,08:00,18:00,Aportes laterales de agua mayores a lo previsto en valle de Miguillas.
2013-06-23,COBEE,G,Sistema Zongo,09:00,17:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-24,CESSA,D,Área Sucre,12:30,21:00,Reducción de carga en FANCESA por causas propias de 16.2 a 10 MW.
2013-06-24,VHE,G,Central El Alto,12:44,17:28,Indisponibilidad de la unidad ALT02.
2013-06-24,CECBB,G,Central Bulo Bulo,14:42,17:00,Indisponibilidad de la unidad BUL02
2013-06-24,HB,G,Central Chojlla,14:43,17:28,Mayores aportes laterales de agua a lo previsto en sistema Taquesi.
2013-06-24,CORANI,G,Central Corani,16:00,17:45,Aportes laterales adicionales de agua al rio Vinto (7.25 m3/seg).
2013-06-24,CESSA,D,Área Sucre,21:00,24:00,Reducción de carga en FANCESA por causas propias de 10 a 5 MW.
2013-06-24,HB,G,Central Chojlla,22:00,24:00,Mayores aportes laterales de agua a lo previsto en sistema Taquesi.
2013-06-25,HB,G,Central Chojlla,00:00,04:06,Aportes laterales de agua mayores a lo previsto en sistema Taquesi.
2013-06-25,CESSA,D,Área Sucre,00:00,13:40,Reducción de carga en FANCESA por causas propias hasta 5.0 MW.
2013-06-25,COBEE,G,Sistema Zongo,01:00,05:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-25,CECBB,G,Central Bulo Bulo,04:26,09:47,Indisponibilidad de la unidad BUL02.
2013-06-25,HB,G,Central Chojlla,14:45,18:00,Aportes laterales de agua mayores a lo previsto en sistema Taquesi.
2013-06-25,COBEE,G,Sistema Miguillas,16:00,18:00,Aportes laterales de agua mayores a lo previsto en valle de Miguillas.
2013-06-25,COBEE,G,Sistema Zongo,20:00,24:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-25,HB,G,Central Chojlla,22:00,24:00,Aportes laterales de agua mayores a lo previsto en sistema Taquesi.
2013-06-26,GBE,G,Central Guabirá,00:20,24:00,Indisponibilidad de la unidad GBE01.
2013-06-26,COBEE,G,Sistema Zongo,01:00,05:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-26,COBEE,G,Sistema Miguillas,01:00,06:00,Aportes laterales de agua mayores a lo previsto en Valle de Miguillas.
2013-06-26,EGSA,G,Central Guaracachi,08:00,16:30,Indisponibilidad de la unidad GCH11.
2013-06-26,COBEE,G,Sistema Miguillas,09:30,14:00,Aportes laterales de agua mayores a lo previsto en Valle de Miguillas.
2013-06-26,CORANI,G,Central Santa Isabel,12:15,16:30,Indisponibilidad de la unidad SIS05.
2013-06-26,COBEE,G,Sistema Zongo,14:00,17:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-27,COBEE,G,Sistema Zongo,02:00,05:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-06-27,COBEE,G,Sistema Miguillas,08:00,18:00,Aportes laterales de agua mayores a lo previsto en valle de Miguillas.
2013-06-29,COBEE,G,Sistema Miguillas,00:00,18:00,Mayores aportes de agus a los previstos.
2013-06-29,HB,G,Sistema Taquesi,18:30,21:00,Indisponibilidad de la unidad CHJ.
2013-06-30,SEPSA,D,Área Sur.,08:00,24:00,Reducción de carga en Minera San Bartolomé por mantenimiento.
2013-06-30,COBEE,G,Sistema Miguillas,09:00,18:00,Aportes laterales de agua mayores a lo previsto en valle de Miguillas.
2013-06-30,COBEE,G,Sistema Zongo,10:30,12:30,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-07-01,COBEE,G,Sistema Zongo,01:00,04:00,Aportes laterales de agua menores a lo previsto en valle de Zongo.
2013-07-01,COBEE,G,Sistema Zongo,09:00,12:00,Aportes laterales de agua menores a lo previsto en valle de Zongo.
2013-07-01,COBEE,G,Sistema Zongo,20:00,24:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-07-02,COBEE,G,Sistema Zongo,09:00,23:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-07-02,MSCR,CNR,Área Sur,18:15,19:25,"Reducción de carga de 44 MW a 26 MW, por causas propias."
2013-07-02,CECBB,G,Central Bulo Bulo,18:30,21:30,Indisponibilidad de la unidad BUL01.
2013-07-03,COBEE,G,Sistema Zongo,09:00,24:00,Aportes laterales de agua mayores a lo previsto en Valle de Zongo.
2013-07-04,COBEE,G,Sistema Zongo,06:30,09:00,Aportes laterales de agua mayores a lo previsto en Valle de Zongo.
2013-07-04,COBEE,G,Sistema Zongo,12:00,18:00,Aportes laterales de agua mayores a lo previsto en Valle de Zongo.
2013-07-04,COBEE,G,Sistema Zongo,19:00,24:00,Aportes laterales de agua mayores a lo previsto en Valle de Zongo.
2013-07-05,COBEE,G,Sistema Zongo,00:00,24:00,Aportes laterales de agua mayores a lo previsto en Valle de Zongo.
2013-07-05,ERESA,G,Sistema Yura,18:00,22:00,Indisponibilidad de la unidad KIL03
2013-07-05,CESSA,D,Área Sucre,21:45,24:00,Normalización de carga en FANCESA de 7 MW a 11 MW.
2013-07-06,COBEE,G,Sistema Zongo,14:00,24:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-07,COBOCE,CNR,Área Central,00:00,24:00,Reducción de carga de 6.5 MW a 2.6 MW debido a mantenimiento.
2013-07-07,COBEE,G,Sistema Zongo,03:00,24:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-08,COBOCE,CNR,Área Central,00:00,24:00,Reducción de carga debido a mantenimiento.
2013-07-08,MSCR,CNR,Área Sur,02:59,03:18,Reducción de carga de 38.9 MW a 32.13 MW por proceso interno.
2013-07-08,COBEE,G,Sistema Zongo,09:00,24:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-09,COBEE,G,Sistema Zongo,09:00,24:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-09,MSCR,CNR,Área Sur,10:01,12:10,Reducción de carga de 43 MW a 26 MW debido a cambio y reposición de pernos por fuga de agua en el molino SAG. .
2013-07-10,COBEE,G,Sistema Zongo,13:00,18:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-11,MSCR,CNR,Área Sur,08:05,09:13,"Reducción de carga de 45 MW a 30 MW, por causas propias."
2013-07-11,MSCR,CNR,Área Sur,09:26,14:00,Reducción de carga de 43 MW a 15 MW debido a trabajos de mantenimiento en el molino SAG. .
2013-07-11,COBEE,G,Sistema Zongo,10:00,18:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-12,COBEE,G,Sistema Zongo,14:00,18:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-12,COBEE,G,Sistema Zongo,20:00,24:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-13,COBEE,G,Sistema Zongo,12:00,18:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-13,COBEE,G,Sistema Zongo,20:00,24:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-14,COBEE,G,Sistema Zongo,10:00,24:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-15,COBEE,G,Sistema Zongo,20:00,23:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-07-17,COBEE,G,Sistema Zongo.,20:00,24:00,Aportes laterales de agua mayores a lo previsto en valle de Zongo.
2013-07-18,COBEE,G,Sistema Zongo,20:00,24:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-07-19,COBEE,G,Sistema Zongo,13:00,24:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-07-20,MSCR,CNR,Subestación San Cristobal,11:07,11:20,"Reducción de carga por parada de bomba de ciclones, de 44.7 MW a 25 MW."
2013-07-20,MSCR,CNR,Subestación San Cristobal,14:14,14:26,"Reducción de carga por parada de bomba de ciclones, de 44.7 MW a 27 MW."
2013-07-20,MSCR,CNR,Subestación San Cristobal,14:54,14:59,"Reducción de carga por parada de bomba de ciclones, de 42 MW a 30.5 MW."
2013-07-20,MSCR,CNR,Subestación San Cristobal,15:26,15:38,"Reducción de carga por parada de bomba de ciclones, de 42 MW a 30.8 MW."
2013-07-20,COBEE,G,Sistema Zongo,19:00,24:00,Aportes laterales de agua mayores a lo previsto.
2013-07-22,COBEE,G,Sistema Zongo,20:30,24:00,Aportes laterales de agua mayores a lo previsto en el valle de Zongo.
2013-07-24,COBEE,G,Sistema Zongo,19:00,24:00,Disponibilidad de agua en el Valle de Zongo.
2013-07-25,COBEE,G,Sistema Zongo,09:00,18:00,Disponibilidad de agua en el valle de Zongo.
2013-07-28,CORANI,G,Central Santa Isabel,18:00,24:00,Disponibilidad de las unidades SIS03 y SIS04.
2013-07-30,COBEE,G,Sistema Zongo,11:00,12:00,Aportes laterales menores a lo previsto en el Valle de Zongo.
2013-07-30,COBEE,G,Sistema Zongo,14:00,20:00,Aportes laterales menores a lo previsto en el Valle de Zongo.
2013-07-31,COBEE,G,Sistema Zongo,01:00,06:00,Aportes laterales de agua menores a lo previsto en valle de Zongo.
2013-07-31,SEPSA,D,Area Potosi,06:00,24:00,"Disminución de carga en Minera San Bartolomé (6 MW), por causas propias."
2013-07-31,COBEE,G,Sistema Zongo,14:00,18:00,Aportes laterales de agua menores a lo previsto en valle de Zongo.
2013-08-01,COBEE,G,Sistema Zongo,09:00,12:00,Aportes laterales menores a lo previsto en el Valle de Zongo.
2013-08-02,SYNERGIA,G,Sistema Escalerani,14:29,17:00,Mayores aportes de agua a los previstos.
2013-08-02,EGSA,G,Central Karachipampa,15:00,17:00,Indisponibilidad de la unidad KAR.
2013-08-02,EGSA,G,Central Karachipampa,18:15,24:00,Indisponibilidad de la unidad KAR.
2013-08-03,EGSA,G,Central karachipampa,00:00,24:00,Indisponibilidad de la unidad KAR.
2013-08-04,EGSA,G,Central Karachipampa,00:00,250:33,Indisponibilidad de la unidad KAR.
2013-08-04,COBEE,G,Sistema Zongo,14:00,15:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-08-04,COBEE,G,Sistema Zongo,17:00,18:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-08-05,ELFEO,D,Área Central,07:00,24:00,Se registró menor demanda a la prevista.
2013-08-05,ELFEC,D,Área Central,07:00,24:00,Se registró menor demanda a la prevista.
2013-08-05,CESSA,D,Área Sucre,08:00,21:00,Se registró menor demanda a la prevista.
2013-08-05,DELAPAZ,D,Área Norte,08:00,24:00,Se registró menor demanda a la prevista.
2013-08-06,CRE,D,Área Oriental,00:00,18:00,Se registró mayor demanda a la prevista
2013-08-06,ENDED,D,Área Trinidad,00:00,24:00,Se registró mayor demanda a la prevista
2013-08-06,CESSA,D,Área Sucre,00:00,24:00,Se registró mayor demanda a la prevista
2013-08-06,MSCR,CNR,Área Sur,13:05,20:13,Reducción de carga de 43 MW a 18 MW debido a ajuste de pernos en la coraza del molino SAG. .
2013-08-07,SEPSA,D,Área Sur,00:00,24:00,Se registró menor demanda a la prevista.
2013-08-07,ENDED,D,Área Trinidad,00:00,24:00,Se registró mayor demanda a la prevista
2013-08-07,SEPSA,D,Área Sur,00:00,24:00,Se registró menor demanda a la prevista.
2013-08-07,ENDED,D,Área Trinidad,00:00,24:00,Se registró mayor demanda a la prevista
2013-08-07,CRE,D,Área Oriental,09:00,24:00,Se registró mayor demanda a la prevista
2013-08-07,CRE,D,Área Oriental,09:00,24:00,Se registró mayor demanda a la prevista
2013-08-08,MSCR,CNR,Área Sur,07:10,17:38,Reducción de carga de 43 MW a 14 MW debido a ajuste de pernos en la coraza del molino SAG. .
2013-08-08,COBEE,G,Sistema Zongo,15:00,16:00,Aportes laterales de agua menores a lo previsto en valle de Zongo.
2013-08-12,COBEE,G,Sistema Zongo,22:00,24:00,Aportes laterales menores a lo previsto en el Valle de Zongo.
2013-08-13,COBEE,G,Sistema Zongo,00:30,06:00,Aportes laterales menores a lo previsto en el Valle de Zongo.
2013-08-13,CESSA,D,Área Sucre,14:17,15:55,Reducción de carga en FANCESA debido a causas propias.
2013-08-15,COBEE,G,Central Kenko,23:00,24:00,Indisponibilidad del Esquema de Desconexión Automático de Carga en S/E Kenko.
2013-08-16,COBEE,G,Sistema Zongo,00:00,23:51,Indisponibilidad del Esquema de Desconexión Automático de Carga en S/E Kenko.
2013-08-16,VHE,G,Central Carrasco,17:00,24:00,Disponibilidad de la unidad CAR03.
2013-08-16,COBEE,G,Sistema Zongo,18:30,24:00,Disponibilidad de agua en el Valle de Zongo.
2013-08-17,ENDED,D,Area Trinidad,00:00,24:00,Menor demanda a la prevista.
2013-08-17,VHE,G,Central Carrasco,00:00,24:00,Disponibilidad de la unidad CAR03.
2013-08-17,CESSA,D,Area Sucre,08:00,24:00,"Reducción de carga en FANCESA en 4.5 MW aproximadamente, por causas propias."
2013-08-20,COBEE,G,Sistema Zongo,02:00,06:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-08-22,COBEE,G,Sistema Zongo,18:30,24:00,Aportes laterales de agua mayores a lo previsto en el Valle de Zongo.
2013-08-23,EGSA,G,Central Guaracachi,10:30,24:00,Suspensión en los trabajos de la unidad GCH11.
2013-08-23,EGSA,G,Central Guaracachi,10:30,24:00,Suspensión en los trabajos de la unidad GCH11.
2013-08-24,COBEE,G,Sistema Zongo,09:00,24:00,Aportes laterales de agua mayores a lo previsto en el valle de Zongo.
2013-08-24,HB,G,Sistema Taquesi,12:00,24:00,Aportes laterales de agua mayores a lo previsto en sistema Taquesi.
2013-08-24,CORANI,G,Central Corani.,16:54,21:20,Aportes laterales de agua mayores a lo previsto en el río Vinto.
2013-08-25,COBEE,G,Sistema Zongo,00:00,24:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-08-26,COBEE,G,Sistema Zongo,00:00,15:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-08-26,HB,G,Sistema Taquesi,06:45,23:15,Aportes laterales mayores a lo previsto en sistema Taquesi.
2013-08-26,COBEE,G,Sistema Zongo,19:00,24:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-08-27,COBEE,G,Sistema Zongo,02:00,05:00,Aportes laterales menores a lo previsto en valle de Zongo.
2013-08-27,COBEE,G,Sistema Zongo,02:00,05:00,Aportes laterales menores a lo previsto en valle de Zongo.
2013-08-27,COBEE,G,Sistema Zongo,10:30,18:00,Aportes laterales menores a lo previsto en valle de Zongo.
2013-08-27,COBEE,G,Sistema Zongo,10:30,18:00,Aportes laterales menores a lo previsto en valle de Zongo.
2013-08-27,COBEE,G,Sistema Zongo,21:00,24:00,Aportes laterales menores a lo previsto en valle de Zongo.
2013-08-27,COBEE,G,Sistema Zongo,21:00,24:00,Aportes laterales menores a lo previsto en valle de Zongo.
2013-08-28,COBEE,G,Sistema Zongo,19:00,23:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-08-30,COBEE,G,Sistema Zongo,11:00,18:00,Aportes laterales de agua mayores a lo previsto.
2013-08-30,COBEE,G,Sistema Zongo,19:00,24:00,Aportes laterales de agua mayores a lo previsto.
2013-08-31,COBEE,G,Sistema Zongo,12:30,18:00,Aportes laterales mayores a lo previsto.
2013-09-01,COBEE,G,Sistema Zongo,09:00,18:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-09-01,COBEE,G,Sistema Zongo,19:00,22:00,Aportes laterales mayores a lo previsto en el Valle de Zongo.
2013-09-02,CRE,D,Área Oriental,09:00,18:00,Mayor demanda a la prevista.
2013-09-02,MSCR,CNR,Área Sur,16:28,23:30,Reducción de carga de 40 MW a 25 MW por falla en el sector espesadores de cola.
2013-09-03,COBEE,G,Sistema Miguillas,00:30,06:00,Aportes laterales de agua mayores a lo previsto en el Valle Miguillas.
2013-09-03,COBEE,G,Sistema Zongo,20:00,22:00,Aportes laterales de agua mayores a lo previsto en el Valle Zongo.
2013-09-04,CORANI,G,Central Corani,08:00,12:00,Suspensión en los trabajos de COR03.
2013-09-04,CRE,D,Área Oriental,10:00,24:00,Menor demanda a la prevista.
2013-09-04,MSCR,CNR,Área Potosi,17:45,18:55,Disminución de carga de 40 MW a 25.3 MW por falla en correa de alimentación de los molinos.
2013-09-04,COBEE,G,Sistema Zongo,18:00,24:00,Disponibilidad de agua en el valle de Zongo.
2013-09-05,COBEE,G,Sistema Miguillas,02:00,08:00,Mayores aportes de agua a los previstos.
2013-09-05,COBEE,G,Sistema Zongo,07:00,21:00,Mayores aportes de agua a los previstos.
2013-09-05,CORANI,G,Central Santa Isabel,19:00,24:00,Indisponibilidad de la unidad SIS01.
2013-09-06,COBEE,G,Sistema Miguillas,01:00,07:00,Aportes laterales de agua mayores a lo previsto.
2013-09-06,COBEE,G,Sistema Miguillas,09:00,13:00,Aportes laterales de agua mayores a lo previsto.
2013-09-06,COBEE,G,Sistema Zongo,09:00,14:00,Aportes laterales de agua mayores a lo previsto.
2013-09-06,COBEE,G,Sistema Zongo,18:00,24:00,Aportes laterales de agua mayores a lo previsto.
2013-09-06,HB,G,Sistema Taquesi,22:00,23:00,Aportes laterales de agua mayores a lo previsto.
2013-09-07,COBEE,G,Sistema Miguillas,01:00,07:00,Mayores aportes de agua a los previstos.
2013-09-07,VHE,G,Central El Alto,13:00,18:45,Extensión en los trabajos de mantenimiento de la unidad ALT02.
2013-09-07,COBEE,G,Sistema Miguillas,16:00,18:00,Mayores aportes de agua a los previstos.
2013-09-07,COBEE,G,Sistema Zongo,16:00,21:00,Extensión en los trabajos de mantenimiento de la unidad ALT02.
2013-09-08,HB,G,Sistema Taquesi,18:00,24:00,Extensión en los trabajos de mantenimiento en la unidad YAN.
2013-09-08,COBEE,G,Sistema Zongo,19:00,21:00,Aportes laterales de agua mayores a lo previsto.
2013-09-09,HB,G,Sistema Taquesi,00:00,22:00,Extensión en los trabajos de YAN.
2013-09-09,COBEE,G,Sistema Miguillas,01:00,06:00,Aportes laterales de agua mayores a lo previsto.
2013-09-09,COBEE,G,Sistema Zongo,02:00,11:00,Aportes laterales de agua mayores a lo previsto.
2013-09-09,CRE,D,Área Oriental,02:00,24:00,"Menor demanda a la prevista en Santa Cruz, Condiciones climáticas adversas."
2013-09-10,COBEE,G,Sistema Miguillas,00:00,10:00,Mayores aportes de agua a los previstos.
2013-09-10,COBEE,G,Sistema Zongo,21:00,24:00,Mayores aportes de agua a los previstos.
2013-09-11,SYNERGIA,G,Área Central,00:00,24:00,Indisponibilidad de la unida KAN.
2013-09-11,DELAPAZ,D,Área Norte,07:00,12:00,Menor demanda a la prevista.
